"Activity" "Subject" "Body_Acceleration_Mean_X" "Body_Acceleration_Mean_Y" "Body_Acceleration_Mean_Z" "Body_Acceleration_StD_X" "Body_Acceleration_StD_Y" "Body_Acceleration_StD_Z" "Gravity_Acceleration_Mean_X" "Gravity_Acceleration_Mean_Y" "Gravity_Acceleration_Mean_Z" "Gravity_Acceleration_StD_X" "Gravity_Acceleration_StD_Y" "Gravity_Acceleration_StD_Z" "Body_Acceleration_Jerk_Mean_X" "Body_Acceleration_Jerk_Mean_Y" "Body_Acceleration_Jerk_Mean_Z" "Body_Acceleration_Jerk_StD_X" "Body_Acceleration_Jerk_StD_Y" "Body_Acceleration_Jerk_StD_Z" "Body_Gyroscope_Mean_X" "Body_Gyroscope_Mean_Y" "Body_Gyroscope_Mean_Z" "Body_Gyroscope_StD_X" "Body_Gyroscope_StD_Y" "Body_Gyroscope_StD_Z" "Body_Gyroscope_Jerk_Mean_X" "Body_Gyroscope_Jerk_Mean_Y" "Body_Gyroscope_Jerk_Mean_Z" "Body_Gyroscope_Jerk_StD_X" "Body_Gyroscope_Jerk_StD_Y" "Body_Gyroscope_Jerk_StD_Z" "Body_Acceleration_Magnitude_Mean" "Body_Acceleration_Magnitude_StD" "Gravity_Acceleration_Magnitude_Mean" "Gravity_Acceleration_Magnitude_StD" "Body_Acceleration_Jerk_Magnitude_Mean" "Body_Acceleration_Jerk_Magnitude_StD" "Body_Gyroscope_Magnitude_Mean" "Body_Gyroscope_Magnitude_StD" "Body_Gyroscope_Jerk_Magnitude_Mean" "Body_Gyroscope_Jerk_Magnitude_StD" "FFT_Body_Acceleration_Mean_X" "FFT_Body_Acceleration_Mean_Y" "FFT_Body_Acceleration_Mean_Z" "FFT_Body_Acceleration_StD_X" "FFT_Body_Acceleration_StD_Y" "FFT_Body_Acceleration_StD_Z" "FFT_Body_Acceleration_Jerk_Mean_X" "FFT_Body_Acceleration_Jerk_Mean_Y" "FFT_Body_Acceleration_Jerk_Mean_Z" "FFT_Body_Acceleration_Jerk_StD_X" "FFT_Body_Acceleration_Jerk_StD_Y" "FFT_Body_Acceleration_Jerk_StD_Z" "FFT_Body_Gyroscope_Mean_X" "FFT_Body_Gyroscope_Mean_Y" "FFT_Body_Gyroscope_Mean_Z" "FFT_Body_Gyroscope_StD_X" "FFT_Body_Gyroscope_StD_Y" "FFT_Body_Gyroscope_StD_Z" "FFT_Body_Acceleration_Magnitude_Mean" "FFT_Body_Acceleration_Magnitude_StD" "FFT_Body_Acceleration_Jerk_Magnitude_Mean" "FFT_Body_Acceleration_Jerk_Magnitude_StD" "FFT_Body_Gyroscope_Magnitude_Mean" "FFT_Body_Gyroscope_Magnitude_StD" "FFT_Body_Gyroscope_Jerk_Magnitude_Mean" "FFT_Body_Gyroscope_Jerk_Magnitude_StD"
"LAYING" 11 2.80592970877193e-01 -1.76598052315789e-02 -1.08786578070175e-01 -9.8477733e-01 -9.72196873859649e-01 -9.71311176842105e-01 -1.34832031403509e-01 9.43017941403509e-01 1.12620189964912e-01 -9.7956560245614e-01 -9.90765579649123e-01 -9.84192606315789e-01 7.66645337017544e-02 1.22193853629825e-02 2.77690502070175e-03 -9.85259108596491e-01 -9.72777455263158e-01 -9.82111784210526e-01 -1.91743840136842e-02 -4.1559989822807e-02 1.52019015929825e-01 -9.80836884561403e-01 -9.82442644035088e-01 -9.59897432807018e-01 -1.02297501877193e-01 -4.12391429298246e-02 -6.66957489649123e-02 -9.81724838421053e-01 -9.90845724736842e-01 -9.86549063333333e-01 -9.80621180175439e-01 -9.72891829473684e-01 -9.80621180175439e-01 -9.72891829473684e-01 -9.83330628421053e-01 -9.76504858596491e-01 -9.52523752105263e-01 -9.54713182807018e-01 -9.90641248245614e-01 -9.84476476666667e-01 -9.83801365614035e-01 -9.71403935438596e-01 -9.73576812807018e-01 -9.85322211929825e-01 -9.73589287368421e-01 -9.71668077017544e-01 -9.84884874385965e-01 -9.73882496666667e-01 -9.79564844210526e-01 -9.87122678245614e-01 -9.73486716315789e-01 -9.83302949122807e-01 -9.7618747122807e-01 -9.82640271929825e-01 -9.61434420701754e-01 -9.82424585438596e-01 -9.82660631754386e-01 -9.63183902982456e-01 -9.73994004561404e-01 -9.76037695614035e-01 -9.76940774561403e-01 -9.75126531403509e-01 -9.67093356491228e-01 -9.54849053508772e-01 -9.85978837192982e-01 -9.83569468245614e-01
"LAYING" 12 2.60113433e-01 -1.75203917146667e-02 -1.08160125666667e-01 -9.5531868e-01 -9.49072009333333e-01 -9.483338435e-01 -3.785920653e-01 8.033788345e-01 2.750431984e-01 -9.36458309333333e-01 -9.74396492666667e-01 -9.596439555e-01 8.54295393833333e-02 7.74408308e-03 -4.3714837772e-03 -9.69276283333333e-01 -9.62639526833333e-01 -9.70629308166667e-01 -1.46546807316667e-02 -8.35537350333333e-02 1.4519184795e-01 -9.66090742e-01 -9.53873893833333e-01 -9.50157442166667e-01 -9.90402297166667e-02 -4.10675310833333e-02 -6.78909002816667e-02 -9.671982025e-01 -9.65900370833333e-01 -9.69953929666667e-01 -9.482046755e-01 -9.36542686833333e-01 -9.482046755e-01 -9.36542686833333e-01 -9.69843834166667e-01 -9.62580915166667e-01 -9.308405935e-01 -9.35725715833333e-01 -9.71067768833333e-01 -9.62012018333333e-01 -9.56248487666667e-01 -9.51265971e-01 -9.54724801666667e-01 -9.55207641833333e-01 -9.506400405e-01 -9.48380833666667e-01 -9.68742758833333e-01 -9.63223332e-01 -9.67149695166667e-01 -9.72820011166667e-01 -9.64703656833333e-01 -9.72713844666667e-01 -9.566538865e-01 -9.5256172e-01 -9.456732415e-01 -9.69254585333333e-01 -9.55343675666667e-01 -9.56424382333333e-01 -9.438674399e-01 -9.42133255166667e-01 -9.62448418666667e-01 -9.61653004e-01 -9.454970225e-01 -9.40373827666667e-01 -9.63949607166667e-01 -9.61911612333333e-01
"LAYING" 13 2.76716360483871e-01 -2.0440454366129e-02 -1.04331864532258e-01 -9.68891989354839e-01 -9.50947949516129e-01 -9.50392995483871e-01 -1.56852206467742e-01 6.56400944354839e-01 5.98884988709677e-01 -9.57875244677419e-01 -9.75948136290323e-01 -9.59892863709677e-01 7.67774832096774e-02 1.83441894580645e-02 -9.88389709596774e-03 -9.8541995e-01 -9.80152342903226e-01 -9.83070657419355e-01 -9.73609968045161e-03 -9.66250701451613e-02 1.17819614790323e-01 -9.72143470322581e-01 -9.6270462e-01 -9.67350513709677e-01 -1.01835573822581e-01 -4.17744000370968e-02 -6.48770419677419e-02 -9.81404742903226e-01 -9.78854747419355e-01 -9.89801549193548e-01 -9.60517768225806e-01 -9.47944746612903e-01 -9.60517768225806e-01 -9.47944746612903e-01 -9.85467853870968e-01 -9.80066243387097e-01 -9.44303111935484e-01 -9.44687480967742e-01 -9.8544626483871e-01 -9.75113305645161e-01 -9.74716920483871e-01 -9.65843757258064e-01 -9.66295582741935e-01 -9.66960088387097e-01 -9.47462328225806e-01 -9.45852135806452e-01 -9.85199684354839e-01 -9.80375137419355e-01 -9.80994601935484e-01 -9.8707817516129e-01 -9.81394261612903e-01 -9.83670049354839e-01 -9.6946349e-01 -9.68689729193548e-01 -9.69126880322581e-01 -9.73446792419355e-01 -9.59944126451613e-01 -9.69797214516129e-01 -9.59535493548387e-01 -9.49431319193548e-01 -9.80754385967742e-01 -9.78044349516129e-01 -9.57681621290323e-01 -9.46133432096774e-01 -9.78150814032258e-01 -9.72798632258065e-01
"LAYING" 14 2.33275439803922e-01 -1.13424652490196e-02 -8.68333315509804e-02 -9.17501887333333e-01 -9.09697040980392e-01 -9.00331921686275e-01 -1.45483631627451e-01 4.8539692745098e-01 8.3656291e-01 -8.62136937254902e-01 -9.4877486372549e-01 -9.0130385627451e-01 9.8140384845098e-02 -8.31507059607843e-03 -3.23601505045098e-02 -9.71473557058824e-01 -9.6812761745098e-01 -9.72431855490196e-01 5.05221181607843e-03 -1.53423807745098e-01 1.49124058235294e-01 -9.57221015098039e-01 -9.32499780588235e-01 -9.52296965294118e-01 -1.05446637019608e-01 -3.72677398193922e-02 -5.66171868039216e-02 -9.70274962745098e-01 -9.68042893529412e-01 -9.79711372941176e-01 -9.05978250196078e-01 -8.56593119215686e-01 -9.05978250196078e-01 -8.56593119215686e-01 -9.72576392941176e-01 -9.66450909019608e-01 -9.04665418431373e-01 -9.13433185882353e-01 -9.75621183137255e-01 -9.64009921960784e-01 -9.33936178235294e-01 -9.30366906078431e-01 -9.27882307058824e-01 -9.11972655156863e-01 -9.05221049156863e-01 -8.94055710980392e-01 -9.72010709215686e-01 -9.69342124313725e-01 -9.68593195686275e-01 -9.73491388039216e-01 -9.69113291372549e-01 -9.7491443e-01 -9.49959040588235e-01 -9.38087898235294e-01 -9.49107162941176e-01 -9.59740488627451e-01 -9.29955407058824e-01 -9.57790479803922e-01 -8.99463668843137e-01 -8.59606047058823e-01 -9.6798859627451e-01 -9.63607433921569e-01 -9.30151731176471e-01 -9.17760104901961e-01 -9.66455343137255e-01 -9.63666018039216e-01
"LAYING" 15 2.894756525e-01 -1.66296542054167e-02 -1.18530240291667e-01 -9.72255551527778e-01 -9.62759422361111e-01 -9.29586835277778e-01 -1.719930545e-01 8.99242553055556e-01 -3.69192905555556e-02 -9.61509742916667e-01 -9.86036192361111e-01 -9.50710357083333e-01 7.67515438611111e-02 1.23984271386111e-02 -4.43927981861111e-03 -9.81739386805556e-01 -9.70921587777778e-01 -9.78402956527778e-01 -1.68300887791667e-02 -6.19700871944444e-02 1.13451899791667e-01 -9.57167680694444e-01 -9.61142911805556e-01 -9.56537051666667e-01 -1.02266714236111e-01 -4.15878968152778e-02 -6.24334556236111e-02 -9.7392395125e-01 -9.80482834444444e-01 -9.80112732777778e-01 -9.55340661527778e-01 -9.43314107916667e-01 -9.55340661527778e-01 -9.43314107916667e-01 -9.79890228194444e-01 -9.73644462777778e-01 -9.44605127222222e-01 -9.24043007638889e-01 -9.83235025416667e-01 -9.73650041666667e-01 -9.74016176527778e-01 -9.62461124305556e-01 -9.5156594625e-01 -9.71718824583333e-01 -9.64590430138889e-01 -9.23923991944444e-01 -9.81329999027778e-01 -9.70833221666667e-01 -9.7477568375e-01 -9.83949290694444e-01 -9.73215319722222e-01 -9.80745097361111e-01 -9.55413596111111e-01 -9.64310893611111e-01 -9.58190099861111e-01 -9.58224495416667e-01 -9.59991907083333e-01 -9.60015831111111e-01 -9.56001034027778e-01 -9.4550856e-01 -9.73681222777778e-01 -9.72530077916667e-01 -9.46812642361111e-01 -9.23682244861111e-01 -9.75727853888889e-01 -9.72645710694444e-01
"LAYING" 16 2.74227162571429e-01 -1.66103510562857e-02 -1.07310493242857e-01 -9.73691429428571e-01 -9.43061150285714e-01 -9.65490276285714e-01 -2.06783742242857e-01 -1.99270225714286e-02 8.93884468571429e-01 -9.63761977857143e-01 -9.66087103857143e-01 -9.67886002e-01 7.83960268571429e-02 1.32805054325714e-02 -1.54105089764286e-03 -9.88416723857143e-01 -9.84867286857143e-01 -9.87644127e-01 -1.61545406857143e-02 -1.13675060885714e-01 9.66210349428571e-02 -9.77010769857143e-01 -9.70747514e-01 -9.84781484857143e-01 -1.022095722e-01 -3.47735325871429e-02 -5.76790435142857e-02 -9.85835459428571e-01 -9.89046576e-01 -9.94465157714286e-01 -9.61834634857143e-01 -9.57895927714286e-01 -9.61834634857143e-01 -9.57895927714286e-01 -9.88349656571429e-01 -9.87891003571429e-01 -9.51777099571429e-01 -9.59020036285714e-01 -9.90839526285714e-01 -9.88212425428571e-01 -9.80213187428571e-01 -9.63635575142857e-01 -9.74580069142857e-01 -9.71409075142857e-01 -9.37083636714286e-01 -9.62524372714286e-01 -9.88580046285714e-01 -9.84752927142857e-01 -9.85544945285714e-01 -9.89287359142857e-01 -9.86215013e-01 -9.88348904571429e-01 -9.75892407428571e-01 -9.76092920571429e-01 -9.85957788e-01 -9.77509583571429e-01 -9.68135251857143e-01 -9.85730995857143e-01 -9.68020521285714e-01 -9.58111895857143e-01 -9.87514525142857e-01 -9.8724716e-01 -9.70249638857143e-01 -9.58975084e-01 -9.88695277714286e-01 -9.88058401142857e-01
"LAYING" 17 2.69780085577465e-01 -1.68462006729577e-02 -1.07006279704225e-01 -9.72960567323944e-01 -9.44792875211268e-01 -9.53476700140845e-01 -1.9913309e-01 6.58792072253521e-01 7.22657502112676e-01 -9.61063222394366e-01 -9.61466681267606e-01 -9.57164565211268e-01 7.7908974656338e-02 7.06867100408451e-03 -1.43542544507042e-04 -9.81489017183099e-01 -9.76960542816901e-01 -9.8281300056338e-01 -2.34756467113239e-02 -9.44580192535211e-02 1.11440490309859e-01 -9.75893061830986e-01 -9.71484336197183e-01 -9.76200771267606e-01 -1.02049763957746e-01 -3.61961143943662e-02 -6.04927046338028e-02 -9.80792372112676e-01 -9.83135596619718e-01 -9.88221713380282e-01 -9.53021411126761e-01 -9.48257993521127e-01 -9.53021411126761e-01 -9.48257993521127e-01 -9.81607627887324e-01 -9.80126745352113e-01 -9.60733121690141e-01 -9.59325498732394e-01 -9.85542411126761e-01 -9.82038121126761e-01 -9.74359280140845e-01 -9.54648102253521e-01 -9.65406091549296e-01 -9.72438525352113e-01 -9.42791615915493e-01 -9.50116956478873e-01 -9.8147206915493e-01 -9.77212387746479e-01 -9.8038005915493e-01 -9.83213244366197e-01 -9.78343915774648e-01 -9.83854158873239e-01 -9.71949211126761e-01 -9.73669098591549e-01 -9.76164852112676e-01 -9.77203498309859e-01 -9.70627806901408e-01 -9.78357126056338e-01 -9.61046326338028e-01 -9.49042531690141e-01 -9.79687318732394e-01 -9.79657231408451e-01 -9.69014444788732e-01 -9.6002383915493e-01 -9.82765526478873e-01 -9.81983437605634e-01
"LAYING" 18 2.74691576923077e-01 -1.73937684615385e-02 -1.07698927907692e-01 -9.84527649230769e-01 -9.86160920923077e-01 -9.87658662307692e-01 -2.20600509076923e-01 7.19755403692308e-01 6.05495317692308e-01 -9.82715987538462e-01 -9.94093522615385e-01 -9.90957249538462e-01 7.49985010769231e-02 1.17018961415385e-02 -1.21344813430769e-03 -9.85921071076923e-01 -9.85554339384615e-01 -9.90660246153846e-01 -2.517618068e-02 -8.37587308153846e-02 9.37781948153846e-02 -9.92872598e-01 -9.84202872923077e-01 -9.85108386307692e-01 -9.97154236307692e-02 -3.93440191846154e-02 -5.93135986615385e-02 -9.96104441384615e-01 -9.90547638769231e-01 -9.92548101846154e-01 -9.86456241538462e-01 -9.86464542615385e-01 -9.86456241538462e-01 -9.86464542615385e-01 -9.8832154e-01 -9.89526277538462e-01 -9.80740846769231e-01 -9.80560877846154e-01 -9.93095122615385e-01 -9.92153054e-01 -9.85179972153846e-01 -9.84909884615385e-01 -9.88606906307692e-01 -9.84321858307692e-01 -9.86746450769231e-01 -9.87224804307692e-01 -9.86404709384615e-01 -9.85865325230769e-01 -9.89116865846154e-01 -9.86641245846154e-01 -9.86210701230769e-01 -9.90744752923077e-01 -9.92436927692308e-01 -9.85611171384615e-01 -9.84999291538462e-01 -9.93019371692308e-01 -9.83457774923077e-01 -9.86483048153846e-01 -9.86788412e-01 -9.87648484461539e-01 -9.88548418307692e-01 -9.89710656769231e-01 -9.84329092153846e-01 -9.81468841692308e-01 -9.91901007538462e-01 -9.92737961692308e-01
"LAYING" 19 2.72653733493976e-01 -1.71426864421687e-02 -1.0898146186747e-01 -9.65019579518072e-01 -9.73449968554217e-01 -9.84672837228916e-01 -6.80043155060241e-01 7.25646622771084e-01 6.8762385253012e-01 -9.58959611084337e-01 -9.86993149638554e-01 -9.88819031566265e-01 7.72317998650602e-02 1.1149573306747e-02 -9.88690855325301e-04 -9.83605223493976e-01 -9.74524522650602e-01 -9.88260181084337e-01 -3.12072730559566e-02 -9.52628014096386e-02 1.0860511373494e-01 -9.81357611445783e-01 -9.63617705662651e-01 -9.73197523855422e-01 -9.56018266746988e-02 -3.71476597051807e-02 -5.99161477951807e-02 -9.76105663493976e-01 -9.84607728915663e-01 -9.86958363975904e-01 -9.6626080686747e-01 -9.63193489036145e-01 -9.6626080686747e-01 -9.63193489036145e-01 -9.8478434e-01 -9.80668287831325e-01 -9.53263432771084e-01 -9.55906646506024e-01 -9.85342497710843e-01 -9.80245510843374e-01 -9.7453373e-01 -9.72798824096386e-01 -9.85340447349398e-01 -9.62085001204819e-01 -9.74832075662651e-01 -9.84740998192771e-01 -9.83478561807229e-01 -9.74878270963855e-01 -9.86506488795181e-01 -9.85278006987952e-01 -9.75964111566265e-01 -9.88558703373494e-01 -9.74196217590361e-01 -9.72061003493976e-01 -9.7393233253012e-01 -9.83944795060241e-01 -9.59831365783133e-01 -9.75417523855422e-01 -9.71957401325301e-01 -9.64056773975904e-01 -9.80621564096386e-01 -9.79452188433735e-01 -9.65624724457831e-01 -9.57496024457831e-01 -9.81890470361446e-01 -9.7932784746988e-01
"LAYING" 20 2.39507882205882e-01 -1.44406281132353e-02 -1.04274322538235e-01 -9.62249114705882e-01 -9.64098180294118e-01 -9.72571998382353e-01 -4.72431415573529e-01 8.64882956617647e-01 4.77573305e-01 -9.28674215147059e-01 -9.76018476911765e-01 -9.765185525e-01 8.92716006470588e-02 1.10822495382353e-03 -3.09891846569118e-03 -9.84270728235294e-01 -9.77002606764706e-01 -9.84989224117647e-01 -2.31760616308824e-02 -9.54899626029412e-02 1.23680209926471e-01 -9.84477414264706e-01 -9.72941910294118e-01 -9.72409893529412e-01 -9.95033069117647e-02 -3.8776298e-02 -6.10028293088235e-02 -9.89283577352941e-01 -9.81540062058823e-01 -9.86670534411765e-01 -9.60743126176471e-01 -9.39489444558824e-01 -9.60743126176471e-01 -9.39489444558824e-01 -9.84670073823529e-01 -9.80161687058824e-01 -9.604473725e-01 -9.62153597941176e-01 -9.86749500882353e-01 -9.81079301617647e-01 -9.65728781617647e-01 -9.65595958382353e-01 -9.76392651323529e-01 -9.60997907205882e-01 -9.64960988382353e-01 -9.71901324705882e-01 -9.83889985147059e-01 -9.772207075e-01 -9.82876212058823e-01 -9.86213883088235e-01 -9.78451446764706e-01 -9.85707806323529e-01 -9.82619403529412e-01 -9.73120029558823e-01 -9.72278603529412e-01 -9.85154588529412e-01 -9.73092518088235e-01 -9.74995267058824e-01 -9.52827071323529e-01 -9.418940855e-01 -9.79695458088235e-01 -9.79565196911765e-01 -9.69832241176471e-01 -9.64205915441177e-01 -9.81119820588235e-01 -9.81986152941177e-01
"LAYING" 21 2.71325472455556e-01 -1.84233048415556e-02 -1.03253832233333e-01 -9.55019866222222e-01 -9.56959422222222e-01 -9.45653787777778e-01 -1.74349174822222e-01 5.99992678e-01 7.88251027111111e-01 -9.45905270555556e-01 -9.83732936111111e-01 -9.52416332444444e-01 8.20150201077778e-02 1.19943671007778e-02 -1.39053438591111e-02 -9.84826520888889e-01 -9.71584753222222e-01 -9.83977644222222e-01 -3.05126188777778e-02 -1.13800486377778e-01 9.80906517e-02 -9.75411857555556e-01 -9.52147091444444e-01 -9.81345430888889e-01 -9.64118375066667e-02 -3.46275066055556e-02 -6.01398663555556e-02 -9.84643717333333e-01 -9.81998497777778e-01 -9.88749495666667e-01 -9.52596583222222e-01 -9.42186431444444e-01 -9.52596583222222e-01 -9.42186431444444e-01 -9.82800330555556e-01 -9.78552618777778e-01 -9.49278890222222e-01 -9.49289148e-01 -9.85915906888889e-01 -9.82246471555556e-01 -9.68234375555556e-01 -9.60069247e-01 -9.61772190555556e-01 -9.50929451222222e-01 -9.57258971111111e-01 -9.40919006555556e-01 -9.84188841222222e-01 -9.72039417111111e-01 -9.81630805333333e-01 -9.87061376777778e-01 -9.73164432777778e-01 -9.84925270666667e-01 -9.73410473e-01 -9.64968005222222e-01 -9.80811216111111e-01 -9.76226919888889e-01 -9.46599855444444e-01 -9.83270707333333e-01 -9.53769071222222e-01 -9.44449070888889e-01 -9.78444123888889e-01 -9.77604878888889e-01 -9.62349012888889e-01 -9.49736575111111e-01 -9.82993315111111e-01 -9.82305117444444e-01
"LAYING" 22 2.79959721194444e-01 -1.42629864502778e-02 -1.10800924652778e-01 -9.47735251944444e-01 -9.13276301666667e-01 -9.42945807916667e-01 -4.18494577083333e-01 6.32484075694444e-01 7.71903907083333e-01 -9.28781249027778e-01 -9.58826938556944e-01 -9.52435389166667e-01 7.52202242222222e-02 4.59834754236111e-03 -4.67438744166667e-03 -9.70355191527778e-01 -9.55151526805556e-01 -9.74527011944444e-01 -2.08311371125e-02 -9.257231175e-02 1.45003879319444e-01 -9.56641905833333e-01 -9.618849625e-01 -9.33251870694444e-01 -1.00203934722222e-01 -3.7608730565e-02 -7.02723568194445e-02 -9.72092602916667e-01 -9.80484171388889e-01 -9.78636301805555e-01 -9.34993799305556e-01 -9.09407761152778e-01 -9.34993799305556e-01 -9.09407761152778e-01 -9.71169779305556e-01 -9.59849821805556e-01 -9.26616373333333e-01 -9.23911565972222e-01 -9.81716936388889e-01 -9.74201690972222e-01 -9.53758542777778e-01 -9.25524703472222e-01 -9.54219235555556e-01 -9.45656808055556e-01 -9.12562856666667e-01 -9.41163951388889e-01 -9.69570326944444e-01 -9.54833264305556e-01 -9.70918941666667e-01 -9.74126068055556e-01 -9.589609575e-01 -9.76833164027778e-01 -9.5336692e-01 -9.64698258611111e-01 -9.42570240416667e-01 -9.58030986944444e-01 -9.60711254583333e-01 -9.36965638611111e-01 -9.29818990972222e-01 -9.13267251263889e-01 -9.62654791527778e-01 -9.55635614444444e-01 -9.46055840972222e-01 -9.23552358194444e-01 -9.76638980972222e-01 -9.72789020833333e-01
"LAYING" 23 2.74038007986111e-01 -2.16553835833333e-02 -1.04256776291667e-01 -9.56756363194444e-01 -9.76309827361111e-01 -9.73223495416667e-01 -3.91564962777778e-01 4.38434067361111e-01 9.18782825277778e-01 -9.47948758194444e-01 -9.82794562916667e-01 -9.76780462083333e-01 8.31787608333333e-02 1.535144005125e-02 -6.28235060277778e-03 -9.86360446805556e-01 -9.88611616666667e-01 -9.84663476666667e-01 -1.13399724663889e-02 -1.05052917e-01 1.11078594708333e-01 -9.81849400972222e-01 -9.59195236388889e-01 -9.83920132638889e-01 -1.02024922819444e-01 -3.72449750569444e-02 -6.21991626111111e-02 -9.85027850416667e-01 -9.79427763472222e-01 -9.94908984861111e-01 -9.62959196805556e-01 -9.57871990555555e-01 -9.62959196805556e-01 -9.57871990555555e-01 -9.87010197361111e-01 -9.86685651527778e-01 -9.49418000972222e-01 -9.57227585972222e-01 -9.84557478611111e-01 -9.81314831666667e-01 -9.70037238333333e-01 -9.82072295833333e-01 -9.77515213888889e-01 -9.52410957638889e-01 -9.74304149166667e-01 -9.72261283055556e-01 -9.86204659166667e-01 -9.88230264166667e-01 -9.82415511805556e-01 -9.87840852638889e-01 -9.89995616944444e-01 -9.85502011944444e-01 -9.79676078055556e-01 -9.6846913625e-01 -9.84238807777778e-01 -9.82665212638889e-01 -9.54997309583333e-01 -9.8531784125e-01 -9.67747053194444e-01 -9.58465695416667e-01 -9.85905703888889e-01 -9.86540200694444e-01 -9.66239347916667e-01 -9.59025538194444e-01 -9.81846854305556e-01 -9.8158514125e-01
"LAYING" 24 2.72850494930556e-01 -1.73555210111111e-02 -1.07236237236111e-01 -9.67984021111111e-01 -9.83126461944444e-01 -9.73566958888889e-01 -3.59292534027778e-01 7.38430699305556e-01 6.83839909722222e-01 -9.60412164305556e-01 -9.93454358055556e-01 -9.79239668194444e-01 8.072123275e-02 1.19819524179167e-02 -5.89225849902778e-03 -9.8636543375e-01 -9.82430495e-01 -9.83087366805556e-01 -1.43679929444444e-02 -9.55538053611111e-02 1.11730746333333e-01 -9.82651720138889e-01 -9.60299550972222e-01 -9.8170136125e-01 -1.02813809652778e-01 -3.82323710416667e-02 -6.24116966805556e-02 -9.79865720555556e-01 -9.78091312777778e-01 -9.92381595972222e-01 -9.718540425e-01 -9.69354834166667e-01 -9.718540425e-01 -9.69354834166667e-01 -9.85529270555556e-01 -9.83605927361111e-01 -9.53791512638889e-01 -9.57829934722222e-01 -9.82780873888889e-01 -9.78659102222222e-01 -9.75893687083333e-01 -9.80830362083333e-01 -9.76634815694444e-01 -9.65167081805556e-01 -9.84571808472222e-01 -9.73057781805556e-01 -9.85998546805556e-01 -9.82140613888889e-01 -9.81549689583333e-01 -9.88140517777778e-01 -9.84124532361111e-01 -9.83185637916667e-01 -9.76570564027778e-01 -9.66111980277778e-01 -9.81093036111111e-01 -9.84713284166667e-01 -9.5779294875e-01 -9.83602745694445e-01 -9.73171068055556e-01 -9.71063024027778e-01 -9.83108084305556e-01 -9.8328511625e-01 -9.64001383472222e-01 -9.61369084583333e-01 -9.78596740694444e-01 -9.80096981111111e-01
"LAYING" 25 2.50791828613699e-01 -1.88943663671233e-02 -1.00428830260274e-01 -9.09116474109589e-01 -6.91770680561644e-01 -7.17262004013699e-01 -4.61102531369863e-01 6.20658919917808e-01 5.26353818315068e-01 -8.29554947808219e-01 -6.43578361424658e-01 -6.10161166287671e-01 8.79071687671233e-02 2.84619311524658e-02 -3.07179435315068e-02 -9.73323412328767e-01 -9.45687169726027e-01 -9.6783552630137e-01 3.72723459589041e-03 -7.16401726150685e-02 1.39718671465753e-01 -8.89769639726027e-01 -9.36630803287671e-01 -9.1092799e-01 -1.01646999342466e-01 -4.26718870280822e-02 -5.96922147205479e-02 -9.57381145068493e-01 -9.71564323013699e-01 -9.74242254520548e-01 -5.6047777609589e-01 -6.49254767945205e-01 -5.6047777609589e-01 -6.49254767945205e-01 -9.62161355890411e-01 -9.61931605342466e-01 -8.09688545342466e-01 -8.56017369726027e-01 -9.69783262465753e-01 -9.6830952260274e-01 -9.29147371232877e-01 -7.8494581909589e-01 -8.16197953561644e-01 -9.02547712465753e-01 -6.7238425569863e-01 -6.94100368012329e-01 -9.72859085753425e-01 -9.46802003561644e-01 -9.62632674520548e-01 -9.76423984657534e-01 -9.48414293561644e-01 -9.71885370136986e-01 -8.90517539315068e-01 -9.46259639315069e-01 -9.24536860547945e-01 -8.91308069041096e-01 -9.32293334794521e-01 -9.15467504246575e-01 -7.74481943616438e-01 -6.51353241643836e-01 -9.6008314739726e-01 -9.63601212876712e-01 -9.10126993561644e-01 -8.50661340684931e-01 -9.6825160890411e-01 -9.70457947534247e-01
"LAYING" 26 2.71645864540789e-01 -1.91895728026316e-02 -1.05002540289474e-01 -9.69445445263158e-01 -9.83231351842105e-01 -9.84500013157895e-01 -6.21309715263158e-01 8.03015011578947e-01 6.14523405921053e-01 -9.44472488552632e-01 -9.87887995263158e-01 -9.84081708947368e-01 8.66502529210526e-02 1.24420033513158e-02 -6.14755098663158e-03 -9.89315824868421e-01 -9.87182887763158e-01 -9.89064628947368e-01 -1.70656239526316e-02 -9.03229228815789e-02 1.52436344328947e-01 -9.90328197763158e-01 -9.79325678815789e-01 -9.69302237763158e-01 -1.00368640868421e-01 -3.96682720394737e-02 -7.11533355789474e-02 -9.92665154868421e-01 -9.89063341973684e-01 -9.93759841842105e-01 -9.76785042368421e-01 -9.64355190394737e-01 -9.76785042368421e-01 -9.64355190394737e-01 -9.89970604210526e-01 -9.89101949473684e-01 -9.51863594736842e-01 -9.65676821973684e-01 -9.9219798e-01 -9.89917354473684e-01 -9.73262289210526e-01 -9.83664034342105e-01 -9.84923123552632e-01 -9.67971891447368e-01 -9.83317083947368e-01 -9.84854487894737e-01 -9.89224043947368e-01 -9.87115080789474e-01 -9.87308252236842e-01 -9.90410106973684e-01 -9.88238648552632e-01 -9.89370490789474e-01 -9.88386324868421e-01 -9.83127999342105e-01 -9.70171219605263e-01 -9.90970119605263e-01 -9.77491843421053e-01 -9.71789046710526e-01 -9.69269114078947e-01 -9.66576631710526e-01 -9.89138184473684e-01 -9.87901463289474e-01 -9.74305179605263e-01 -9.6613921868421e-01 -9.90430914078947e-01 -9.89628012236842e-01
